Category,Style,Name,Manufacturer,Cost,Hub_Diameter_in,Hub_Diameter_mm,Hub_Thickness_in,Hub_Thickness_mm,Shaft_Diameter_in,Shaft_Diameter_mm,Diameter_in,Diameter_mm,Pitch_in,Pitch_mm,Weight_lbm,Weight_g,Performance_File,Buy_link,CAD_File,Image_File,Product_Des,Num_Blades,RPM Min,RPM Max
Propeller,D,83x11_2_1800_51_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,11,279.4,4.041076562,1833,83x11_2_1800_51_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,900.0,2700.0
Propeller,D,83x11_3_1600_46_1910,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,11,279.4,5.983350676,2714,83x11_3_1600_46_1910.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,800.0,2400.0
Propeller,D,83x12_2_1600_51_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,12,304.8,4.093987548,1857,83x12_2_1600_51_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,800.0,2400.0
Propeller,D,83x12_3_1600_51_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,12,304.8,5.987759925,2716,83x12_3_1600_51_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,800.0,2400.0
Propeller,D,83x12_4_1400_46_1840,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,12,304.8,7.938852537,3601,83x12_4_1400_46_1840.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,700.0,2100.0
Propeller,D,83x13_2_1200_41_1250,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,13,330.2,4.120443041,1869,83x13_2_1200_41_1250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,83x13_3_1200_41_1350,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,13,330.2,6.036261662,2738,83x13_3_1200_41_1350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,83x13_4_1200_41_1410,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,13,330.2,7.949875659,3606,83x13_4_1200_41_1410.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,83x14_2_1400_51_1860,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,14,355.6,4.142489286,1879,83x14_2_1400_51_1860.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,700.0,2100.0
Propeller,D,83x14_3_1400_51_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,14,355.6,6.060512531,2749,83x14_3_1400_51_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,700.0,2100.0
Propeller,D,83x14_4_1400_51_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,14,355.6,7.956489532,3609,83x14_4_1400_51_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,700.0,2100.0
Propeller,D,83x14_5_1200_46_1700,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,14,355.6,9.903172895,4492,83x14_5_1200_46_1700.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,83x15_2_1000_41_1080,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,15,381,4.175558652,1894,83x15_2_1000_41_1080.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,83x15_3_1000_41_1160,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,15,381,6.093581897,2764,83x15_3_1000_41_1160.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,83x15_4_1000_41_1220,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,15,381,8.009400519,3633,83x15_4_1000_41_1220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,83x15_5_1000_41_1270,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,15,381,9.92521914,4502,83x15_5_1000_41_1270.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,83x15_6_1000_41_1310,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,15,381,11.83662851,5369,83x15_6_1000_41_1310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,83x16_2_1200_51_1630,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,16,406.4,4.186581774,1899,83x16_2_1200_51_1630.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,600.0,1800.0
Propeller,D,83x16_3_1200_51_1750,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,16,406.4,6.106809644,2770,83x16_3_1200_51_1750.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,600.0,1800.0
Propeller,D,83x16_4_1200_51_1860,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,16,406.4,8.029242138,3642,83x16_4_1200_51_1860.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,600.0,1800.0
Propeller,D,83x16_5_1200_51_1930,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,16,406.4,9.942856135,4510,83x16_5_1200_51_1930.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,600.0,1800.0
Propeller,D,83x16_6_1200_51_1990,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,16,406.4,11.85647013,5378,83x16_6_1200_51_1990.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,600.0,1800.0
Propeller,D,83x17_2_1000_46_1220,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,17,431.8,4.206423394,1908,83x17_2_1000_46_1220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,83x17_3_1000_46_1310,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,17,431.8,6.126651264,2779,83x17_3_1000_46_1310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,83x17_4_1000_46_1390,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,17,431.8,8.049083758,3651,83x17_4_1000_46_1390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,83x17_5_1000_46_1450,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,17,431.8,9.964902379,4520,83x17_5_1000_46_1450.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,83x17_6_1000_46_1500,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,17,431.8,11.880721,5389,83x17_6_1000_46_1500.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,83x19_2_1000_51_1360,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,19,482.6,4.235083511,1921,83x19_2_1000_51_1360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,500.0,1500.0
Propeller,D,83x19_3_1000_51_1450,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,19,482.6,6.155311381,2792,83x19_3_1000_51_1450.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,500.0,1500.0
Propeller,D,83x19_4_1000_51_1540,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,19,482.6,8.077743876,3664,83x19_4_1000_51_1540.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,500.0,1500.0
Propeller,D,83x19_5_1000_51_1610,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,19,482.6,9.997971746,4535,83x19_5_1000_51_1610.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,500.0,1500.0
Propeller,D,83x19_6_1000_51_1670,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,19,482.6,11.91599499,5405,83x19_6_1000_51_1670.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,500.0,1500.0
Propeller,D,83x20_2_400_21_210,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,20,508,4.215241891,1912,83x20_2_400_21_210.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,83x20_3_400_21_220,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,20,508,6.126651264,2779,83x20_3_400_21_220.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,83x20_4_400_21_240,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,20,508,8.062311505,3657,83x20_4_400_21_240.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,83x20_5_400_21_250,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,20,508,9.978130126,4526,83x20_5_400_21_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,83x20_6_400_21_250,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,20,508,11.87851638,5388,83x20_6_400_21_250.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,83x22_2_800_46_960,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,22,558.8,4.257129755,1931,83x22_2_800_46_960.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,83x22_3_800_46_1020,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,22,558.8,6.177357625,2802,83x22_3_800_46_1020.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,83x22_4_800_46_1080,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,22,558.8,8.09979012,3674,83x22_4_800_46_1080.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,83x22_5_800_46_1140,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,22,558.8,10.02663186,4548,83x22_5_800_46_1140.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,83x22_6_800_46_1180,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,22,558.8,11.94245048,5417,83x22_6_800_46_1180.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,83x23_2_600_36_550,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,23,584.2,4.257129755,1931,83x23_2_600_36_550.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,83x23_3_600_36_580,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,23,584.2,6.172948377,2800,83x23_3_600_36_580.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,83x23_4_600_36_620,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,23,584.2,8.101994744,3675,83x23_4_600_36_620.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,83x23_5_600_36_650,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,23,584.2,10.02442724,4547,83x23_5_600_36_650.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,83x23_6_600_36_670,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,23,584.2,11.94024586,5416,83x23_6_600_36_670.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,83x24_2_800_51_1050,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,24,609.6,4.276971375,1940,83x24_2_800_51_1050.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,400.0,1200.0
Propeller,D,83x24_3_800_51_1110,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,24,609.6,6.197199245,2811,83x24_3_800_51_1110.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,400.0,1200.0
Propeller,D,83x24_4_800_51_1170,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,24,609.6,8.11963174,3683,83x24_4_800_51_1170.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,400.0,1200.0
Propeller,D,83x24_5_800_51_1230,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,24,609.6,10.04426886,4556,83x24_5_800_51_1230.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,400.0,1200.0
Propeller,D,83x24_6_800_51_1280,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,24,609.6,11.96449673,5427,83x24_6_800_51_1280.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,400.0,1200.0
Propeller,D,83x26_2_600_41_620,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,26,660.4,4.345314732,1971,83x26_2_600_41_620.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,83x26_3_600_41_650,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,26,660.4,6.263337978,2841,83x26_3_600_41_650.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,83x26_4_600_41_680,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,26,660.4,8.185770472,3713,83x26_4_600_41_680.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,83x26_5_600_41_720,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,26,660.4,10.11702146,4589,83x26_5_600_41_720.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,83x26_6_600_41_750,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,26,660.4,12.04386321,5463,83x26_6_600_41_750.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,83x29_2_600_46_670,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,29,736.6,4.356337854,1976,83x29_2_600_46_670.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,83x29_3_600_46_700,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,29,736.6,6.2743611,2846,83x29_3_600_46_700.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,83x29_4_600_46_730,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,29,736.6,8.196793594,3718,83x29_4_600_46_730.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,83x29_5_600_46_770,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,29,736.6,10.12804459,4594,83x29_5_600_46_770.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,83x29_6_600_46_800,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,29,736.6,12.05047708,5466,83x29_6_600_46_800.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,83x32_2_600_51_720,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,32,812.8,4.367360976,1981,83x32_2_600_51_720.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,300.0,900.0
Propeller,D,83x32_3_600_51_740,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,32,812.8,6.276565724,2847,83x32_3_600_51_740.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,300.0,900.0
Propeller,D,83x32_4_600_51_770,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,32,812.8,8.196793594,3718,83x32_4_600_51_770.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,300.0,900.0
Propeller,D,83x32_5_600_51_810,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,32,812.8,10.12804459,4594,83x32_5_600_51_810.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,300.0,900.0
Propeller,D,83x32_6_600_51_840,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,32,812.8,12.05047708,5466,83x32_6_600_51_840.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,300.0,900.0
Propeller,D,83x34_2_400_36_310,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,34,863.6,4.433499709,2011,83x34_2_400_36_310.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,83x34_3_400_36_330,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,34,863.6,6.371364574,2890,83x34_3_400_36_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,83x34_4_400_36_340,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,34,863.6,8.284978571,3758,83x34_4_400_36_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,83x34_5_400_36_360,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,34,863.6,10.22504806,4638,83x34_5_400_36_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,83x34_6_400_36_370,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,34,863.6,12.14307131,5508,83x34_6_400_36_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,83x39_2_400_41_330,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,39,990.6,4.422476587,2006,83x39_2_400_41_330.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,83x39_3_400_41_350,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,39,990.6,6.360341452,2885,83x39_3_400_41_350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,83x39_4_400_41_360,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,39,990.6,8.276160073,3754,83x39_4_400_41_360.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,83x39_5_400_41_380,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,39,990.6,10.21182031,4632,83x39_5_400_41_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,83x39_6_400_41_390,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,39,990.6,12.12984356,5502,83x39_6_400_41_390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,83x43_2_400_46_350,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,43,1092.2,4.413658089,2002,83x43_2_400_46_350.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,83x43_3_400_46_370,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,43,1092.2,6.351522955,2881,83x43_3_400_46_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,83x43_4_400_46_370,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,43,1092.2,8.247499956,3741,83x43_4_400_46_370.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,83x43_5_400_46_390,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,43,1092.2,10.1831602,4619,83x43_5_400_46_390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,83x43_6_400_46_400,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,43,1092.2,12.09897882,5488,83x43_6_400_46_400.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,83x48_2_400_51_340,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,48,1219.2,4.455545953,2021,83x48_2_400_51_340.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,200.0,600.0
Propeller,D,83x48_3_400_51_380,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,48,1219.2,6.435298683,2919,83x48_3_400_51_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,200.0,600.0
Propeller,D,83x48_4_400_51_380,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,48,1219.2,8.326866435,3777,83x48_4_400_51_380.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,200.0,600.0
Propeller,D,83x48_5_400_51_390,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,48,1219.2,10.24048043,4645,83x48_5_400_51_390.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,200.0,600.0
Propeller,D,83x48_6_400_51_410,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,48,1219.2,12.1783453,5524,83x48_6_400_51_410.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,200.0,600.0
Propeller,D,83x49_3_200_26_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,49,1244.6,6.384592321,2896,83x49_3_200_26_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,100.0,300.0
Propeller,D,83x49_4_200_26_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,49,1244.6,8.278364698,3755,83x49_4_200_26_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,100.0,300.0
Propeller,D,83x49_5_200_26_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,49,1244.6,10.1743417,4615,83x49_5_200_26_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,100.0,300.0
Propeller,D,83x49_6_200_26_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,49,1244.6,12.0703187,5475,83x49_6_200_26_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,100.0,300.0
Propeller,D,83x58_3_200_31_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,58,1473.2,6.543325279,2968,83x58_3_200_31_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,100.0,300.0
Propeller,D,83x58_4_200_31_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,58,1473.2,8.426074534,3822,83x58_4_200_31_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,100.0,300.0
Propeller,D,83x58_5_200_31_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,58,1473.2,10.31102841,4677,83x58_5_200_31_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,100.0,300.0
Propeller,D,83x58_6_200_31_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,58,1473.2,12.20039154,5534,83x58_6_200_31_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,100.0,300.0
Propeller,D,83x68_3_200_36_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,68,1727.2,6.448526429,2925,83x68_3_200_36_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,100.0,300.0
Propeller,D,83x68_4_200_36_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,68,1727.2,8.337889557,3782,83x68_4_200_36_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,100.0,300.0
Propeller,D,83x68_5_200_36_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,68,1727.2,10.22725269,4639,83x68_5_200_36_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,5,100.0,300.0
Propeller,D,83x68_6_200_36_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,68,1727.2,12.11882044,5497,83x68_6_200_36_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,6,100.0,300.0
Propeller,D,83x77_3_200_41_100,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,77,1955.8,6.455140302,2928,83x77_3_200_41_100.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,100.0,300.0
Propeller,D,83x77_4_200_41_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,77,1955.8,8.265136951,3749,83x77_4_200_41_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,100.0,300.0
Propeller,D,83x7_2_2200_41_1710,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,7,177.8,3.952891585,1793,83x7_2_2200_41_1710.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1100.0,3300.0
Propeller,D,83x86_3_200_46_100,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,86,2184.4,6.384592321,2896,83x86_3_200_46_100.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,3,100.0,300.0
Propeller,D,83x86_4_200_46_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,86,2184.4,8.207816716,3723,83x86_4_200_46_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,4,100.0,300.0
Propeller,D,83x8_2_2200_46_2000,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,8,203.2,3.97493783,1803,83x8_2_2200_46_2000.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,1100.0,3300.0
Propeller,D,83x96_2_200_51_90,SwRI,0,12.45,316.23,6.225,158.115,1.850393701,47,83,2108.2,96,2438.4,4.351928605,1974,83x96_2_200_51_90.dat, ,para_prop.prt,SwRI_Prop.jpg,Custom Propeller,2,100.0,300.0
